Polina||||SPOILER: A young girl from a modest Russian family studies classical ballet. After many difficulties, she succeeds as a young woman to enter the prestigious Bolchoi. However she turns to modern dance, then improvisation, then choreography. The movie includes beautiful dances from acclaimed choreographer Angelin Preljocaj.||||2016||||movie||||N/A||||Drama
Saanjh||||A story of migration, separation and solitude. A 16 year old girl living in a metro city is forcefully taken to a remote village in Himalayas where she finds her lonely grandmother as a companion to share their solitude.||||2017||||movie||||N/A||||Drama
Journey to the West: The Demons Strike Back||||Tang Monk brings three disciples on a journey to the West. On the outside, everything seems harmonious. However, tension is present beneath the surface, and their hearts and minds are not in agreement. After a series of demon-capturing events, the monk and his disciples gain mutual understanding of each others' hardships and unease. Finally, they resolve their inner conflict and work together to become an all-conquering, demon-exorcising team.||||2017||||movie||||PG-13||||Adventure, Comedy, Fantasy
Annabelle: Creation||||12 years after the tragic death of their little girl, a dollmaker and his wife welcome a nun and several girls from a shuttered orphanage into their home, where they soon become the target of the dollmaker's possessed creation, Annabelle.||||2017||||movie||||R||||Horror, Mystery, Thriller
Class Rank||||Two high school outsiders join forces in an attempt to overtake the local school board. Guided by their families, they enter the perilous word of politics and, in the process, learn a thing or two about love.||||2017||||movie||||N/A||||Comedy, Family, Romance
Alpha||||In the prehistoric past, a young man struggles to return home after being separated from his tribe during a buffalo hunt. He finds a similarly lost wolf companion and starts a friendship that would change humanity.||||2018||||movie||||PG-13||||Adventure, Drama, Family
Tour de France||||Far'Hook is a twenty-year-old rapper. Following a settling of scores, he's obliged to leave Paris and lay low for awhile. His producer, Bilal, suggests that Far'Hook take his place accompanying his father Serge on a tour of all of the ports of France, following the path taken by the painter Joseph Vernet. Despite the shock between generations and different cultures an improbable friendship develops between the promising rapper and this builder from the North of France, during an adventure that will lead them to Marseille for a final concert, one of reconciliation.||||2016||||movie||||N/A||||Drama
The Outsider||||An epic set in post-WWII Japan and centered on an American former G.I. who joins the yakuza.||||2018||||movie||||TV-MA||||Crime, Drama, Mystery, Thriller
Clash||||Set entirely in an 8m police truck, a number of detainees from different political and social backgrounds are brought together by fate, during the turmoil that followed the ousting of former president Morsi from power.||||2016||||movie||||NOT RATED||||Drama, Thriller
King Cobra||||This ripped-from-the-headlines drama covers the early rise of gay porn headliner Sean Paul Lockhart a.k.a. Brent Corrigan, before his falling out with the producer who made him famous. When Sean decides he'd be better off a free agent, a cash-strapped pair of rival producers aim to cash in by any means possible.||||2016||||movie||||NOT RATED||||Comedy, Crime, Drama
Shock Wave||||When a terrorist who specializes in explosives takes hold of an underground tunnel, he threatens to kill hostages if his demands are not met.||||2017||||movie||||NOT RATED||||Action, Thriller
Sweet Dreams||||Patsy Cline was the first female solo artist to be elected to the Country Music Hall of Fame. Thirty-two years after her untimely death in a plane crash in Tennessee, her "Greatest Hits" album sold over six million copies. Loved by her fans today as much - if not more - than she was at the height of her fame, the life, the loves and most of all the voice of Patsy Cline is legendary. This film tells the story of the passionate, fun-loving, soft-spoken, loud-living life of one of country music's - and one of popular music's - greatest singing stars. This film covers the years 1956 through 1963, from her rise to fame and the top of the charts through TB talent shows and country bars - through her turbulent marriage to Charlie Dick and the demands of touring which would lead to the fatal plane crash.||||1985||||movie||||PG-13||||Biography, Drama, Music
Neruda||||An inspector hunts down Nobel Prize-winning Chilean poet, Pablo Neruda, who becomes a fugitive in his home country in the late 1940s for joining the Communist Party.||||2016||||movie||||R||||Biography, Crime, Drama
Kingsman: The Golden Circle||||When the Kingsman headquarters are destroyed and the world is held hostage, their journey leads them to the discovery of an allied spy organization in the US called Statesman, dating back to the day they were both founded. In a new adventure that tests their agents' strength and wits to the limit, these two elite secret organizations band together to defeat a ruthless common enemy, in order to save the world, something that's becoming a bit of a habit for Eggsy...||||2017||||movie||||R||||Action, Adventure, Comedy
The Student||||After Venya's mother receives a call from school reporting her son's refusal to participate in mixed swimming lessons, she first suspects her teenager of being shy and derides his claim that it is "against his religion." As Venya is finally exempted by the school's devout principal, he grows confident that his strict and rigorous study of the Bible gives him the ability to manipulate all forms of authority. Challenged by a teacher who refuses to consent to his dogma, he sets out to eliminate her and subdue an entire community. At a time when arguments over the teaching of religion in public schools are prominent in the media, this wildly escalating classroom drama - based on a play by German playwright Marius von Mayenburg - serves as a frightening cautionary tale.||||2016||||movie||||UNRATED||||Drama
Black Panther||||After the events of Captain America: Civil War, King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne from factions within his own country. When two foes conspire to destroy Wakanda, the hero known as Black Panther must team up with C.I.A. agent Everett K. Ross and members of the Dora Milaje, Wakanadan special forces, to prevent Wakanda from being dragged into a world war.||||2018||||movie||||PG-13||||Action, Adventure, Sci-Fi
